Uniq Id	Crawl Timestamp	Dataset Origin	Product Id	Product Barcode	Product Company Type Source	Product Brand Source	Product Brand Normalised Source	Product Name Source	Match Rank	Match Score	Match Type	Retailer	Product Category	Product Brand	Product Name	Product Price	Sku	Upc	Product Url	Market	Product Description	Product Currency	Product Available Inventory	Product Image Url	Product Model Number	Product Tags	Product Contents	Product Rating	Product Reviews Count	Bsr	Joining Key
9fd3a7ac9491e87961c207f872b3d9fe	2020-10-07 10:13:10 +0000		36f9729abc83c70ca4ad4afbb547830b		Competitor							walmart.com	Personal Care > Incontinence > All Incontinence	Prevail	Prevail Overnight Adult Underwear Pull On Large Disposable Heavy Absorbency, PMX-513 - Case of 64	50.99			https://www.walmart.com/ip/Prevail-Overnight-Adult-Underwear-Pull-On-Large-Disposable-Heavy-Absorbency-PMX-513-Case-of-64/777437843?selected=true	US	Adult Underwear Prevail Overnight Pull On Large Disposable Heavy Absorbency.. Manufacturer Name: First Quality. Manufacturer Number: PMX-513. Brand: Prevail Overnight. Application: Absorbent Underwear. Absorbency: Heavy Absorbency. Backing Material: Cloth-Like Backing. Color: White. Fastener Type: Tear Away Seams. Gender: Male. Leg Style: Elastic Gathers. Size: Large. Sizing Range: 38 to 64 Inch Waist / Hip. Topsheet Material: Cotton Enhanced Topsheet. Type: Overnight. Usage: Disposable. User: Adult. Style: Pull On. Sold by - Case of 64. Cotton enhanced surface helps keep skin healthy by reducing friction QUICK WICK with MaxSoft and a cotton enhanced surface quickly wicks wetness away from the skin Cloth-Like Outer Fabric that is breathable, soft and comfortable Odor Guard technology helps prevent odors before they develop Breathable Zones are ventilated side areas that allow the sking to breathe Prevail Overnight Adult Underwear Pull On Large Disposable Heavy Absorbency, PMX-513 - Case of 64	USD	111111111	https://i5.walmartimages.com/asr/20d39076-2a7f-491c-a32e-4b2c6d087096_1.516b22b053552d8b64685122d6d43b48.jpeg		Prevail Overnight Adult Underwear Pull On Large Disposable Heavy Absorbency, PMX-513 - Case of 64, Wal-mart, Walmart.com		""	""		f9635b025392777a60a6f6ea61f49bc7
2455f5cb3aeff0a7b10c37e896d8cea2	2020-08-12 00:50:10 +0000		587ccd540637126801a770bab81dcc91		Competitor							walmart.com	Personal Care > Personal Care by Brand > Colgate	Colgate	Colgate Total Daily Repair Toothpaste 5.8 oz (Pack of 2)	13.14			https://www.walmart.com/ip/Colgate-Total-Daily-Repair-Toothpaste-5-8-oz-Pack-of-2/49025110?selected=true	US	Pack of 2 Pack of 2 for the UPC: 035000768513 Remineralizes Weakened Enamel Helps Kill Bacteria that Causes Gingivitis Helps Protect Against Cavities, Plaque & Tartar Freshens Breath & Whitens Teeth Helps repair early teeth & gum damage.  Reverses early gum issues by helping prevent gingivitis; remineralizes enamel damage to strengthen teeth and help prevent cavities. Active Ingredients:  Sodium Fluoride - 0.24 %, Triclosan - 0.30 % Inactive Ingredients:   Water, Hydrated Silica, Glycerin, Sorbitol, PVM/MA Copolymer, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Sodium Hydroxide, Carrageenan, Propylene Glycol, Sodium Saccharin, Titanium Dioxide	USD	111111111	https://i5.walmartimages.com/asr/e7478d42-e9ec-48f6-9c14-db1836509c77_1.c671c437e481db5a8119647796fe158b.jpeg		Colgate Total Daily Repair Toothpaste 5.8 oz (Pack of 2), Wal-mart, Walmart.com		4.6	65		0118bd6037373e5cfc68b38caab605f0
24ec5543f1c13b0f9c24fa86f85839b6	2020-09-03 00:27:30 +0000		a796a8ff2aa7741be594b2408e521b2b		Competitor							walmart.com	Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish	OPI	OPI Hello Kitty Friend Pack - Option : Friend Pack	12.49			https://www.walmart.com/ip/OPI-Hello-Kitty-Friend-Pack-Option-Friend-Pack/140255495?selected=true	US		USD	111111111	https://i5.walmartimages.com/asr/ad375e7d-498b-48c6-bdeb-2dc9d39db240_1.98b9b9a2429d452682dd5e524daaaa94.jpeg | https://i5.walmartimages.com/asr/f623fd4c-45db-48e3-87ba-650c3fa60aeb_1.62b49676f6284f39ae1b4cbe3f385615.jpeg | https://i5.walmartimages.com/asr/b68dc2b3-761d-44a3-aef3-1384760b67b6_1.a83833f479ca82c936b6ba847824449e.jpeg | https://i5.walmartimages.com/asr/a6388847-2e4b-4459-9a1f-cc4e2915e6a1_1.98261feda63eeadd38547628f22f34c5.jpeg		OPI Hello Kitty Friend Pack - Option : Friend Pack, Wal-mart, Walmart.com		2.3	3		fc84b0aa0a1db42c2cb8d774028a4185
ae78be9fc1035b3acb348ae2009a1b6d	2020-08-11 18:43:13 +0000		04738f60d83ec76d2abe1b251e4b1ad1		Competitor	""	""	""				walmart.com	Seasonal > Last Minute Gifts	Schick	Schick Intuition Hello Kitty Advanced Moisture Razor & 4 Refills	16.49			https://www.walmart.com/ip/Schick-Intuition-Hello-Kitty-Advanced-Moisture-Razor-4-Refills/683724887?selected=true	US	Schick, the iconic womens shaving brand, has partnered with Hello Kitty to release a limited-edition Schick Intuition gift set that includes one Hello Kitty themed handle and four moisturizing refill cartridges. Our signature Skin Conditioning Solid moisturizes skin, simplifies your routine by allowing you to lather and shave in one easy step, and is formulated with shea butter. The razor features four blades for a close shave, a pivoting head that follows the contours of a womans body and an ergonomic handle with soft rubber grips for precise control and comfortable hold. Simplify your shaving routine with our limited edition Hello Kitty Schick Intuition Advanced Moisture Razor. Hello Kitty is a Registered Trademark of Sanrio. 2 ICONIC BRANDS, 1 GREAT SHAVE – In celebration of her 45th Anniversary, pop icon, Hello Kitty, is partnering with the iconic womens shave brand, Schick Intuition, to bring fans alike supercute, limited-edition gift sets! SIMPLIFY YOUR SHAVE – With our classic favorite razor, you can lather and shave in one easy step, no need for shave gel.ou can lather and shave in one easy step, no need for shave gel. CARE FOR YOUR SKIN - Our signature Skin Conditioning Solid moisturizes dry skin during shaving and is formulated with shea butter. PRECISE SHAVING – Our iconic razor features a four-blade system, pivoting head, and ergonomic handle with soft rubber grips for a close shave, precise control and a comfortable hold.	USD	111111111	https://i5.walmartimages.com/asr/f1cac8c4-7454-4aa0-8601-0ef1777153bb_1.0f71d034a368aa082a4ac81720ecbd60.jpeg | https://i5.walmartimages.com/asr/4fda7607-63ec-4088-80ab-73def889b56f_1.16e6042163bacb99330bc45afd582654.jpeg | https://i5.walmartimages.com/asr/a36ef21d-2301-4422-ac05-be7c099b3d50_1.2ce3016929632f04bf7c56420735092b.jpeg | https://i5.walmartimages.com/asr/b9799594-4442-4f54-8320-2b091a5e1c3d_1.6c0fd7572021aecfa8a03c2d742e339e.jpeg | https://i5.walmartimages.com/asr/e8c6d447-aee7-4edd-aa55-95436ed8c790_4.90219cded1d2326f968e41bac2aade6f.png | https://i5.walmartimages.com/asr/bc099bad-b0d0-4d3d-bf46-fbba36513411_2.600653a09ed5d4b96620492447105137.png | https://i5.walmartimages.com/asr/588c2c04-ba31-45a8-95dc-b38ad834b718_2.de65c6a99ed4b28e50f5572c70ed033e.png | https://i5.walmartimages.com/asr/b3866d2d-8d57-4410-9795-01787e34baa0_2.9b8f1dc083908c0d5f736b95e4f8698c.png | https://i5.walmartimages.com/asr/1416e111-bbf3-403e-8c7a-d0b8bb554828_2.339e5d76593e8cd63f1904de1fedd2a5.png | https://i5.walmartimages.com/asr/4a53b10e-bfc9-4a93-b685-63ef0ef3ecb1_2.c3209410ba5d7501efd937a6bdd9cd15.png | https://i5.walmartimages.com/asr/64bf3b26-edcb-4fea-9da9-86f90b7e0f04_1.f6d91b0e8c44449bc1b6392fc75381a7.jpeg | https://i5.walmartimages.com/asr/c44ba608-489b-443d-b840-aa4134f83cbf_1.8f6fe76bd6228f6dbe4fe19ce727c090.jpeg | https://i5.walmartimages.com/asr/d42d8fc8-1a81-4dd2-b88a-bf7e39d3de3e_1.cf333036b23973cdd9218effd1e63940.jpeg		Schick Intuition Hello Kitty Advanced Moisture Razor & 4 Refills, Wal-mart, Walmart.com		3.1	12		7875d377e883d758fdcb8e7e7fe56f4f
fd01f33597e17d694cec7c2804636b3e	2020-08-06 03:18:05 +0000		a883b881335b8b44a6b58dca1f9ee9c6		Competitor							walmart.com	Beauty > Makeup > Nails	duri	Duri Nail Polish, 174 Fire Sapphire, Electric Blue Metallic Shimmer, 0.5 fl. Oz.	8.00			https://www.walmart.com/ip/Duri-Nail-Polish-174-Fire-Sapphire-Electric-Blue-Metallic-Shimmer-0-5-fl-Oz/55524725?selected=true	US	Emanate confidence and beauty with a deep blue metallic shimmer manicure. Long lasting, glossy, full coverage shimmer, easy to apply Formulated without 7 toxins: Formaldehyde, Formaldehyde resin, DBP, Toluene, Camphor, Triphenyl Phosphate, Xylene, and Ethyl Tosylamide Vegan, no animal testing, no animal-derived ingredients, no parabens,	USD	111111111	https://i5.walmartimages.com/asr/e4f84e1b-ba67-4149-9c73-c148832fb49a_1.b17cd1d7fcdbcb72858d6add5315204e.jpeg | https://i5.walmartimages.com/asr/d1ba9334-c949-482a-9ffa-0b624da0b318_1.31198afeef6012a442058b611ccd773c.jpeg | https://i5.walmartimages.com/asr/3dcb1623-801b-4024-8bd4-688718d50f60_1.5adce486ebe7a6d40d4699bb84f1d1bf.jpeg		Duri Nail Polish, 174 Fire Sapphire, Electric Blue Metallic Shimmer, 0.5 fl. Oz., Wal-mart, Walmart.com		""	""		4eb8dd136b3b9c3397a3aec52f2a56d3
8f9522e26742c8d47a8c6dde22f0273a	2020-11-26T17:04:08+00:00		978d7e8d031977afe04f6a8d5cfdf4eb		Competitor	""	""	""				walmart.com	Personal Care > Bath & Body > Body Lotions & Creams	La Bella	La Bella 10 000 IU Vitamin E Oil with Aloe Vera 2.5 fl oz	8.40			https://www.walmart.com/ip/La-Bella-10-000-IU-Vitamin-E-Oil-with-Aloe-Vera-2-5-fl-oz/16504532?selected=true	US	10,000 IU Vitamin E Oil with Aloe Vera This Vitamin E and Aloe Vera oil is a powerful natural moisturizer which delivers instant relief to dry and chapped skin. Ideal for stretch marks and scars.Dispenser - Recyclable PET - 1 www.labellabeauty.com	USD	111111111	https://i5.walmartimages.com/asr/c52f23b6-b204-4c9c-97c8-511fdff44a93_1.31d7a3401642eda1ae3fa05dcdaacd9f.jpeg | https://i5.walmartimages.com/asr/4e66c187-c30b-43b0-8cca-caae4acb8ec9_1.69d5a993544c5605190381eb5eb779e3.jpeg | https://i5.walmartimages.com/asr/44b04973-9f29-4fb2-8297-55c66ceb5fee_1.81b89b8f676ab3bca7edf50d01e3135f.jpeg | https://i5.walmartimages.com/asr/a3bb3deb-0bca-453f-bc05-e3ed5cc419df_1.b3c56776edfd7e8df664b9711db3b4fa.jpeg		La Bella 10 000 IU Vitamin E Oil with Aloe Vera 2.5 fl oz, Wal-mart, Walmart.com			18		9b2668e74119d5803feb3b95060631c9
3482c0c115d467052341694b3043337d	2020-08-25 18:58:15 +0000		6eec4f3bb6caff1311251e0762185656		Competitor	""	""	""				walmart.com	Household Essentials > Air Fresheners > Car Air Fresheners > All Car Air Fresheners	Magic Tree	Little Trees FIBER CAN, Caribbean Colada	42.76			https://www.walmart.com/ip/Little-Trees-FIBER-CAN-Caribbean-Colada/876956374?selected=true	US	Long-lasting fragrances in a Can Adjustable lid for scent control Made of 50% recycled materials You can use them in your car or at home.Little Trees FIBER CAN, Caribbean Colada	USD	111111111	https://i5.walmartimages.com/asr/0d418277-4847-4a10-96a3-40141efbd11b_1.f1d45215a399fe630c9517e1f0a6fd5d.jpeg		Little Trees FIBER CAN, Caribbean Colada, Wal-mart, Walmart.com		""	""		f7e2ab301933f970d759e955feb4df99
c6c20a164a753af3c5f848c552dbdbc0	2020-11-25T19:45:09+00:00		fff6c6d89cebca3435af13e8268578fd		Competitor	""	""	""				walmart.com	Sports & Outdoors > Exercise & Fitness > Yoga > Exercise Mats	BAGGUCOR	Yoga Mat - EVA 4mm Thick Yoga Mat Eco Friendly Non Slip Fitness Exercise Mat-Workout Mat for Yoga, Pilates and Floor Exercises	9.99			https://www.walmart.com/ip/Yoga-Mat-EVA-4mm-Thick-Yoga-Mat-Eco-Friendly-Non-Slip-Fitness-Exercise-Mat-Workout-Mat-for-Yoga-Pilates-and-Floor-Exercises/511618925?selected=true	US	Yoga Mat - EVA 4mm Thick Yoga Mat Eco Friendly Non Slip Fitness Exercise Mat-Workout Mat for Yoga, Pilates and Floor Exercises Specification: Color:Green, Yellow, Orange, Black Material:EVA Thickness:4mm Size:173x60x0.4cm/68.1x23.6x0.4&quot Length:173x60cm/68.1x23.6&quot Type:Yoga Mat Theme:Sports Sport Type:Yoga Packaged include:1 x yoga mat Feature: Made of EVA, this yoga mat is anti slip, eco-friendly and odor-free. With vivid color, they can help you feel better when you are doing yoga With good elasticity, this yoga mat is uneasy to be torn or even broken off. Durable for exercise This lightweight yoga mat is only suitable for gentle yoga exercises indoor, but not for strong stretching exercises This 4mm-thick yoga mat is easy to clean. Brings you clean feeling when you are doing yoga on it Comes with 173x60x0.4cm size, this yoga mat can allow you to lie down or sit down etc when you are doing yoga practice Designed for yoga such fitness or body building exercise. Can be as a gift for lover, family member, friends who are going to do yoga etc Yoga Mat - EVA 4mm Thick Yoga Mat Eco Friendly Non Slip Fitness Exercise Mat-Workout Mat for Yoga, Pilates and Floor Exercises	USD	111111111	https://i5.walmartimages.com/asr/d0d6b03b-bf5b-4935-b602-a13932d0f013_1.7043332a37cf06697318172eec230f7c.jpeg | https://i5.walmartimages.com/asr/767d1a46-0717-4650-8c8d-f1d5830e74b5_1.3278cb33fed0b9018831253d41581ae6.jpeg | https://i5.walmartimages.com/asr/fe244a88-3290-4faf-8203-047e5329edbf_1.7fc07fc920bb1d2b3f2294eb0c2d03eb.jpeg | https://i5.walmartimages.com/asr/b45bf649-d08b-4c2d-9dc2-ce9249aee146_1.b8361c21365df68108ce8a23e58fc1d8.jpeg | https://i5.walmartimages.com/asr/1f4b193b-5cee-4517-a4ae-3a68f30ccba1_1.cf48bfd2dcbf6c1b46228fead0a75f95.jpeg | https://i5.walmartimages.com/asr/83b4983a-977f-4f6c-8b08-9fa76018b6a1_1.1a61ebacd195cb4463da682ec6e891d8.jpeg | https://i5.walmartimages.com/asr/a0b45489-b610-411b-bc06-3972b240d9cd_1.7d99e17575e1cce3c4faea3af7d4e569.jpeg | https://i5.walmartimages.com/asr/6ea85c0e-2474-446b-9657-1e0596925d0b_1.7b7803a8bfd324b2bb4e528291402b57.jpeg		Yoga Mat - EVA 4mm Thick Yoga Mat Eco Friendly Non Slip Fitness Exercise Mat-Workout Mat for Yoga, Pilates and Floor Exercises, Wal-mart, Walmart.com			1		8766d73a092acc3fe2c24758beb4afec
10ef9af965959c72c17d872c26c567f9	2020-08-05 18:53:43 +0000		8b083776a08a544f81ae9fa22e9b173c		Competitor							walmart.com	Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish	Zoya	Zoya Natural Nail Polish, Zooey, 0.5 Fl Oz	8.55			https://www.walmart.com/ip/Zoya-Natural-Nail-Polish-Zooey-0-5-Fl-Oz/804140892?selected=true	US	""	USD	111111111	https://i5.walmartimages.com/asr/54730c15-fbf5-4a9e-aa32-590e19af06c6_1.1d5916a2cb29bea3a096d78a012103c2.jpeg		Zoya Natural Nail Polish, Zooey, 0.5 Fl Oz, Wal-mart, Walmart.com		3.0	4		e0defe273e5bd266ff047f491e93c565
05eab323b0742a2fdb531817ca2f6744	2020-07-07 16:41:19 +0000		6c31b15cace178884af38cd0e0b02f28		Competitor	""	""	""				walmart.com	Household Essentials > Paper & Plastic > Trash Bags > Small	Color Scents	Color Scents Small Trash Bags - 70 Bags, 4 Gallon, Twist Tie - Lavender	3.98			https://www.walmart.com/ip/Color-Scents-Small-Trash-Bags-70-Bags-4-Gallon-Twist-Tie-Lavender/44438876?selected=true	US	Fits up to 4 gallon (15.1L) cans. Ideal Size Forâ€¢ Bathroomâ€¢ Diaper Bagâ€¢ Autoâ€¢ Pet Pack of 2 Color Scents Twist-Tie Trash Bags, Lavender, 4-Gallon, 70-Count: Squeeze-and-sniff design Escape the ordinary 4-gallon trash bags have a twist-tie closure Ideal for use in the bathroom Available in single- and 2-pack	USD	111111111	https://i5.walmartimages.com/asr/575a4d80-5287-41cf-b82d-5af6d73d74dd_1.aaa1c45b9dadddb80fa393ec7454a4fe.png | https://i5.walmartimages.com/asr/fd1260cd-07c6-4b22-a27a-3908588a2172_1.b05988428237afa24e33e09cb692d958.png | https://i5.walmartimages.com/asr/144f7936-8a0b-4223-a799-d505a7912b72_1.1ece4a4fc2f1d3c045234ee411e6e846.png		Color Scents Small Trash Bags - 70 Bags, 4 Gallon, Twist Tie - Lavender, Wal-mart, Walmart.com		4.3	226		96985aa68ffd49efd913fff8e093e5a7
cbd90e2b41eda886a202a41bccef79e2	2020-07-14 20:08:24 +0000		bb1824a6bb7d5b59a1e6202084ffc365		Competitor	""	""	""				walmart.com	Household Essentials > Air Fresheners > Moisture Absorbers > All Moisture Absorbers	V.I.P.	5pcs 200g Natural Air Purifying Bags Odor Eliminator and Odor Absorber Charcoal Deodorizer Bags Closet Dehumidifier Home Air Freshener Charcoal Bag	27.66			https://www.walmart.com/ip/5pcs-200g-Natural-Air-Purifying-Bags-Odor-Eliminator-and-Odor-Absorber-Charcoal-Deodorizer-Bags-Closet-Dehumidifier-Home-Air-Freshener-Charcoal-Bag/561582925?selected=true	US	5Pcs 200G Air Purifier Bag + Hooks Car Home Shoes Bamboo Charcoal Dehumidifier Odor Remover Hook ã€Specificationã€‘ Color: Green, Blue, Black Material: Polyester Linen + Bamboo Charcoal QTY: 5 Bags / Set Each Bag Weight: 200g Size(LxW): 19 x 15cm / 7.48 x 5.91 (appr.) ã€Featureã€‘ - Come with hooks for easy hanging. - Fragrance free, chemical free, non-toxic. - Perfect in cars, closets, bathrooms, pet areas. - Polyester linen bag, wear resistance, good ventilation. - Breathable inner SMS non-woven fabric for better adsorbability. - An easy, convenient way to maintain a fresh, dry and odor free environment. - Prevents mold, mildew and bacteria from forming by absorbing excess moisture. - The natural bamboo charcoal effectively absorbs and removes odors, allergens and harmful contaminant. ã€Package Includedã€‘ 5 X Air Purifier Bag + 5 X S Hooks ã€Warm Tipã€‘ Reuse for up to two years. To rejuvenate and re-activate place the bags outside in the sun once a month for about an hour. ã€Noticeã€‘ - Please allow slight deviation of measurement due to manual measurement. - Due to different producing batches, product details might be a little different. - Due to different monitors and different light, the picture may not reflect the actual color of the item. ã€Featureã€‘ - Come with hooks for easy hanging. - Fragrance free, chemical free, non-toxic. - Perfect in cars, closets, bathrooms, pet areas. - Polyester linen bag, wear resistance, good ventilation. - Breathable inner SMS non-woven fabric for better adsorbability. - An easy, convenient way to maintain a fresh, dry and odor free environment. - Prevents mold, mildew and bacteria from forming by absorbing excess moisture. - The natural bamboo charcoal effectively absorbs and removes odors, allergens and harmful contaminant.	USD	111111111	https://i5.walmartimages.com/asr/64e171a5-de55-43e0-a24e-414f969eed3c_1.a53d109f03c53b13cd56d47fb70e2906.jpeg | https://i5.walmartimages.com/asr/af6d5dc7-cd28-45f9-a554-e2ffc31bf64b_1.b22ab6d726f61d9991c9242dd004409a.jpeg | https://i5.walmartimages.com/asr/34a517df-3ff7-4bb4-b782-48612949f689_1.56e34bde39697a91a16f430afbc9a545.jpeg | https://i5.walmartimages.com/asr/b4f83682-986d-4361-b56d-9a168e97f625_1.7bc33746c1a4f826ec9232e0c9a00950.jpeg | https://i5.walmartimages.com/asr/9064b440-803e-4734-bce1-c28690b0f99c_1.1f16e412463e0abe006bb3bbae64b918.jpeg | https://i5.walmartimages.com/asr/ad41de94-9e55-4d1f-a614-d15f5929c9ed_1.e87009a1d8f56aeac59f76210b398572.jpeg | https://i5.walmartimages.com/asr/99395ff2-1dc4-4312-b08b-a71a65163618_1.8f043b902adad435bdd141efb7a7f5b9.jpeg | https://i5.walmartimages.com/asr/fc168194-6614-430b-bef2-917dc7039f62.ba2cfc2e2beff19d0547c7133fc20e6d.jpeg		5pcs 200g Natural Air Purifying Bags Odor Eliminator and Odor Absorber Charcoal Deodorizer Bags Closet Dehumidifier Home Air Freshener Charcoal Bag, Wal-mart, Walmart.com		""	""		afc77da4a2f92024b269addab9b0e25b
4a40b60cc17e9b8e895ee16dc7935292	2020-11-18T05:12:44+00:00		8afcd58d5659c28781fd99cf0ea74472		Competitor	""	""	""				walmart.com	Personal Care > Men's Personal Care	Caveman Grooming	Caveman Set Kit Beard Oil + Beard Balm + Beard Wash + Comb + Single Brush	24.94			https://www.walmart.com/ip/Caveman-Set-Kit-Beard-Oil-Beard-Balm-Beard-Wash-Comb-Single-Brush/762061311?selected=true	US	Hand Crafted Complete Kit including 1oz Beard Oil, Beard balm, beard wash, wooden comb and single brush in a custom Caveman bag. Men have been growing, grooming, trimming and shaving beards since the beginning of tMens Beard and Mustache Care, 1oz beard oil, 1oz beard balm, 4oz beard wash, handmade wooden comb, single brush, custom bag	USD	111111111	https://i5.walmartimages.com/asr/3ac028e2-88b2-444f-b74a-7ae41f2a3821_1.dd74dbcad88a36c9f224388e36aa3c51.jpeg		Caveman Set Kit Beard Oil + Beard Balm + Beard Wash + Comb + Single Brush, Wal-mart, Walmart.com			9		e3131d929c012e4d2c5aa6dc13051606
cdd6313953aea5d5b157f3336d48fd89	2020-10-28 01:45:13 +0000		5b4fe8ebde2ade89fc8839dded4e454d		Competitor	""	""	""				walmart.com	Household Essentials > Air Fresheners > Air Freshener Refills > All Air Freshener Refills	TimeMist	TimeMist, TMS1042690, Metered Dispenser Pina Colada Scent Refill, 1 Each, Clear	4.75			https://www.walmart.com/ip/TimeMist-TMS1042690-Metered-Dispenser-Pina-Colada-Scent-Refill-1-Each-Clear/28700269?selected=true	US	Premium-quality air freshener contains uniquely formulated, long-lasting fragrances and effective odor counteractants that neutralize stubborn odors swiftly and provide lasting aromatherapy. Use Pina Colada scented refill in TimeMist full-sized, metered fragrance dispensers. Air freshener is formulated to counteract odors and leave behind a pleasant aroma. Air freshener contains a low VOC formula. Sprayed with a dispenser, the refill is effective for up to 6,000 cubic feet and lasts 30 days. TimeMist Metered Dispenser Pina Colada Scent Refill, 1 Each (Quantity) TimeMist Pina Colada 30-Day Metered Air Freshener Refill: Low VOC formula Effective odor control TimeMist refill lasts up to 30 days Long-lasting fragrance Neutralizes stubborn odors swiftly Compatible with TimeMist full-sized, metered fragrance dispensers (sold separately) Used with a dispenser, the refill is effective for up to 6,000 cu ft Counteracts odors and leaves behind a pleasant aroma	USD	111111111	https://i5.walmartimages.com/asr/f48aeb77-5e1f-45d3-a8fe-1959e35a5669_1.9a4e856eb12632b43299862a036c2d4b.jpeg | https://i5.walmartimages.com/asr/3655c327-c2f2-4ece-8630-f4ff7370a4c6_1.213cdcd21393adf5552f5069c9cb7f0f.jpeg		TimeMist, TMS1042690, Metered Dispenser Pina Colada Scent Refill, 1 Each, Clear, Wal-mart, Walmart.com			14		5136629e894f06bf3be0206f24400c8f
b630d8fc1c600d58bfe1fb168d39e180	2020-09-16 16:39:01 +0000		9afcfd00e203d1d92435bbc8cff2ac9b		Competitor							walmart.com	Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish	Sparitual	SpaRitual Nourishing Vegan Nail Lacquer &quotLove Letter #80640&quot 0.5 oz	12.50			https://www.walmart.com/ip/SpaRitual-Nourishing-Vegan-Nail-Lacquer-Love-Letter-80640-0-5-oz/918104184?selected=true	US	""	USD	111111111	https://i5.walmartimages.com/asr/e209856d-d73b-4587-8443-aa4f544f72d6_1.2f3efcf4b7beed07acd750ed92d3cbfb.jpeg		SpaRitual Nourishing Vegan Nail Lacquer &quotLove Letter #80640&quot 0.5 oz, Wal-mart, Walmart.com		3.0	2		738fe5b13f1a9211f182aee08289dab2
b38f5dc1f3bdb60c39fdd489c38afb07	2020-12-02T01:44:28+00:00		8b41e14fe554407ed29eb587758610c5		Competitor	""	""	""				walmart.com	Personal Care > Bath & Body > Hand Soaps	Scentuals	Scentuals Liquid Hand Soap 12.7 oz. - Verbena Lemongrass	14.99			https://www.walmart.com/ip/Scentuals-Liquid-Hand-Soap-12-7-oz-Verbena-Lemongrass/713245047?selected=true	US	Scentuals Liquid Hand Soap 12.7 oz. - Verbena Lemongrass is a 100% natural liquid hand soap formulated with plant-derived cleansers to gently cleanse hard-working hands without stripping skin of its natural moisture. It is handcrafted with nourishing ingredients like organic avocado oil to leave healthy soft hands. Made in Canada.Scentuals Liquid Hand Soap 12.7 oz. - Verbena Lemongrass	USD	111111111	https://i5.walmartimages.com/asr/beee36d4-1583-41e3-b410-1e9005c230df.0d42a747de9f4c46c5262cdfbae2a094.jpeg		Scentuals Liquid Hand Soap 12.7 oz. - Verbena Lemongrass, Wal-mart, Walmart.com			""		4ffd3a21d03b9458c8a49e83f0101205
6488962d201691e27832ffbd283b0744	2020-11-26T02:43:25+00:00		a9fa27fefe4c9df3a80fdcde511b5b3f		Competitor	""	""	""				walmart.com	Personal Care > Oral Care > Toothbrushes > Electric Toothbrushes > Oral-B Electric Toothbrushes	Oral-B	Oral-B Pro 1000 Electric Toothbrush, Black	29.97			https://www.walmart.com/ip/Oral-B-Pro-1000-Electric-Toothbrush-Black/48970563?selected=true	US	The Oral-B Pro 1000 rechargeable toothbrush provides a clinically proven superior clean vs. a regular manual toothbrush. The professionally inspired design of the CrossAction brush head surrounds each tooth with bristles angled at 16 degrees, and 3D cleaning action oscillates, rotates, and pulsates to break up and remove up to 300% more plaque along the gumline than a regular manual toothbrush. The pressure sensor stops pulsations if you brush too hard to prevent harmful over-brushing and there is 1 mode, plus an in-handle timer to help you brush for a dentist-recommended 2 minutes. Oral-B 1000 Crossaction Electric Toothbrush, Rechargeable, Black Removes 300% more plaque along the gum line than a regular manual toothbrush Senses when you brush too hard with pressure sensor In-handle timer pulses every 30 seconds to let you know when to switch areas of the mouth Rechargeable battery toothbrush with 1 mode - Daily Clean Compatible with Oral-B brush heads for every oral care need: CrossAction, FlossAction, Precision Clean, 3D White, Sensitive Gum Care, Deep Sweep, Dual Clean. Does not fit iO brush heads Oral-B recommends brushing with Crest Toothpaste for optimal results	USD	111111111	https://i5.walmartimages.com/asr/0171ce1f-5cf4-4c0f-8211-7c4e10774446.1d535ba109eaf46bca85717a69bb4603.jpeg | https://i5.walmartimages.com/asr/c9bae41d-3a98-4194-8f86-55cd93a8320c_2.905c0f0d866c3f10f0ae1a68d275ec71.jpeg | https://i5.walmartimages.com/asr/0b27ad75-6cf1-42bd-9492-b50d6198558a_1.0d009457226f285e637251fb0f53f45f.jpeg | https://i5.walmartimages.com/asr/40aa12f7-6bd5-43eb-9c75-52aa178aa010_2.a0ada3075444aa1cf52c533d27045b42.jpeg | https://i5.walmartimages.com/asr/181a10da-192c-410e-afbf-e59b5704348f_1.28c1aeab1a81f0cd5a72d9f9100eebc4.jpeg | https://i5.walmartimages.com/asr/53865dd4-0802-441d-be23-a2a28ea7ec9d.39c56fcc564868ba3a92be744ba6a1c6.jpeg | https://i5.walmartimages.com/asr/a5737d20-f690-4f6f-8cae-9c3a6cf49eb6_1.7069666400471bc53842d3e22de1b4ae.jpeg | https://i5.walmartimages.com/asr/41b23a61-6426-4520-8f25-15014874f7bf_1.f4ec005f1c38704277d1a4ffcca43ca8.jpeg | https://i5.walmartimages.com/asr/73460259-f149-4ebc-8fdf-adb39cbda91a.0d82f9c133520efdbf36360abeb00c43.jpeg | https://i5.walmartimages.com/asr/880d16dd-1508-48bb-8f2f-0f86acad329f.30efe3a87164dd01cfc2e0344bbd4dbb.jpeg | https://i5.walmartimages.com/asr/f8af8ce7-4649-47fa-9947-76f419583552.636db3a3b44f0d2063629e66e198c046.jpeg		Oral-B Pro 1000 Electric Toothbrush, Black, Wal-mart, Walmart.com			2551		15b2d998854454170a56e9fd06155395
